3.389679066198080903e+00,5.239847023131627424e-03
3.395601451284423256e+00,5.204944172424230686e-03
3.389154492551054609e+00,5.308802051013028489e-03
3.396308109110959261e+00,5.204957407098032007e-03
3.395715758390457140e+00,5.223700323149227387e-03
3.387392347185468111e+00,5.139783957841981277e-03
3.383001904717715114e+00,5.187076966345571805e-03
3.384608868695273109e+00,5.704821570361673366e-03
3.371317653037646522e+00,5.351099116839730385e-03
3.364036461370144337e+00,5.254747695748740455e-03
3.359048794548340489e+00,5.282327625460769838e-03
3.362676082074360639e+00,5.296534686175302653e-03
3.368846565698878415e+00,5.069781189253941278e-03
3.364988386577976165e+00,5.309509954205537952e-03
3.372785617270918745e+00,5.349063542333443166e-03
3.372222360657538776e+00,5.339016292106535388e-03
3.353813720796137154e+00,5.437816903155479054e-03
3.352586887367657198e+00,5.418051995621286920e-03
3.339677252492528670e+00,5.369195474351773356e-03
3.336371812639613577e+00,5.747944913675251399e-03
3.331927010030315994e+00,5.639179807869876271e-03
3.341401755094089321e+00,5.346815558087580911e-03
3.332923818678449557e+00,5.738151765766197343e-03
3.333211830504984263e+00,5.576210239087942000e-03
3.309179901916781574e+00,5.261039720073412695e-03
3.309176103580239392e+00,5.311500692114279332e-03
3.312986513690376444e+00,5.541303596411584209e-03
3.309708501302599970e+00,5.496029970021965028e-03
3.304915941274933822e+00,5.449207288751978240e-03
3.309111669629581698e+00,5.713360560668512278e-03
3.308595446942610874e+00,5.507280952105286786e-03
3.290595768737253568e+00,5.603681425550011141e-03
3.280809770051848595e+00,5.356596246501865721e-03
3.280520903862623072e+00,5.318989476227109492e-03
3.278205870611481387e+00,5.490613916825815011e-03
3.277804054586885840e+00,5.582635011433634276e-03
3.257916780190734940e+00,5.591721462832932588e-03
3.245479992521676849e+00,5.438216255105654540e-03
3.226687653872426953e+00,5.534678218125144156e-03
3.217929950320346233e+00,5.588230257351334274e-03
3.209442700259540704e+00,5.817592197036702828e-03
3.205219352689489654e+00,5.736352902617980476e-03
3.199102395824851008e+00,5.618356566016835529e-03
3.184727377276638904e+00,5.485028353830578851e-03
3.178537852785921380e+00,5.560022425283417391e-03
3.151411300324806763e+00,5.465657783916721968e-03
3.140979922641840894e+00,5.726773912229532471e-03
3.126896954106694881e+00,5.486532054402637471e-03
3.125075482993919351e+00,5.578540077519456020e-03
3.129145279856714090e+00,5.635231882170632645e-03
3.129307694132234197e+00,5.769570017670755391e-03
3.123586604704577496e+00,5.746274279882612745e-03
3.120664094170436442e+00,5.702014994452664354e-03
3.111705438689297942e+00,5.792825476517826644e-03
3.114954095575671378e+00,5.854121998983607966e-03
3.112285841803878128e+00,5.722093725750276860e-03
3.111979276157347929e+00,5.869543775392838114e-03
3.113084919958342578e+00,5.872098108091527990e-03
3.101025802750007720e+00,5.913588634157918023e-03
3.087927268625446420e+00,5.641977473305193058e-03
3.089383100544238481e+00,5.889112999561518791e-03
3.073544325413577916e+00,5.953913801459265187e-03
3.061801156736846163e+00,5.712657044507185589e-03
3.063970852536285427e+00,5.698728132820907177e-03
3.062663905506372242e+00,5.877743569370874610e-03
3.059726460470967080e+00,6.020815361546194566e-03
3.058453636837828782e+00,5.905767244407389427e-03
3.059830422803275773e+00,5.891572347465956483e-03
3.061117122064167972e+00,6.083551556026467466e-03
3.046397788450795563e+00,6.118469121758174367e-03
3.043589215673370596e+00,6.126795665073458963e-03
3.032252671269910493e+00,6.108418882830868313e-03
3.016070048248655766e+00,6.149027626896064191e-03
3.001322718284621605e+00,6.249504192290533666e-03
3.002423697472685671e+00,6.091314454358176533e-03
2.999736201358932153e+00,6.217808328945029217e-03
2.978097441778411181e+00,6.343407817928081727e-03
2.968527144354650815e+00,6.299575257969092235e-03
2.961598178543810800e+00,6.387535223850715482e-03
2.952937577259392654e+00,6.420353701011904946e-03
2.952197531777760009e+00,6.653346040071284051e-03
2.942827154673267387e+00,6.427046113015588702e-03
2.942548987069006916e+00,6.263131619352879653e-03
2.944100003973279644e+00,6.261859257609803109e-03
2.926482025863358150e+00,6.426832747526312062e-03
2.926956355767194484e+00,6.465488375402728138e-03
2.926747594221230209e+00,6.627943015181880781e-03
2.922619578520499584e+00,6.597006081742851080e-03
2.919198615105780270e+00,6.512137873604384453e-03
2.909525723374976725e+00,6.537451577122155300e-03
2.910453025804230709e+00,6.540995668595783741e-03
2.912807088681926615e+00,6.601082324245943767e-03
2.912243200972815416e+00,6.473394287255018753e-03
2.905044957547942452e+00,6.453637935710077045e-03
2.907467603797395217e+00,6.558927463202746111e-03
2.897466104263552555e+00,6.513690283342921106e-03
2.889265485496902208e+00,6.575382295230358665e-03
2.891251192905760714e+00,6.592499298135212626e-03
2.891715780334418007e+00,6.532048387329680850e-03
2.887644338615415140e+00,6.590249238727974301e-03
2.887197884360613198e+00,6.596003107510739483e-03
2.886828242558205471e+00,6.695378582727506966e-03
2.874976798960392266e+00,6.725106734537522613e-03
2.878898226296463303e+00,6.554414082185378021e-03
2.876542081987613297e+00,6.659443702916156838e-03
2.867088846370982935e+00,6.729232168657617308e-03
2.865008604571638973e+00,6.609403018218884540e-03
2.864247817078246605e+00,6.760935211512553167e-03
2.860635112396317403e+00,6.715355863429639527e-03
2.861237205764279423e+00,6.789855049291304567e-03
2.854726538084698451e+00,6.727985884508846937e-03
2.843111624221998479e+00,6.792403412627656678e-03
2.845462592161315030e+00,6.720546584297437676e-03
2.847852412826524127e+00,6.807477778084436437e-03
2.850081690537709544e+00,6.867172699457579910e-03
2.842698228159632468e+00,6.780436505434472849e-03
2.841800498840352684e+00,6.917068278384785884e-03
2.834657412682323852e+00,6.907722564914120511e-03
2.846138889248122528e+00,6.955179187437821042e-03
2.840303975638556189e+00,6.903443502328521220e-03
2.836122050652098103e+00,6.836636072119706142e-03
2.838483933852595786e+00,6.881239549112461162e-03
2.837639747030351156e+00,6.771804511035206531e-03
2.837678139136211364e+00,6.779114238882666399e-03
2.837976052382470193e+00,6.819929543454339438e-03
2.842965113568319602e+00,6.916935106493937724e-03
2.839629095119623248e+00,6.690485158446168867e-03
2.846098561472255373e+00,6.777896167166286290e-03
2.846733740641961496e+00,6.981095628763700489e-03
2.847045155214851242e+00,6.850367057292139350e-03
2.842456609521665456e+00,6.723032532056194555e-03
2.839726006735201924e+00,6.789429986795436633e-03
2.838904868107499979e+00,6.819171845113380925e-03
2.838164399329361487e+00,6.874775342771144437e-03
2.838792926662805360e+00,6.936779375618762344e-03
2.835114943845144619e+00,6.936848075287826987e-03
2.837088923462688594e+00,6.911589734144296671e-03
2.836333982464247505e+00,6.939392048407544422e-03
2.828242584240310720e+00,6.935254089507569830e-03
2.826350679634675345e+00,7.016228719875172715e-03
2.821872549756635706e+00,6.989557105252952596e-03
2.811339498061718789e+00,7.103247623328368121e-03
2.807376433157084517e+00,7.138237254759705053e-03
2.820922042691738962e+00,7.028770200582457051e-03
2.823250831659903426e+00,7.074269968150748156e-03
2.820833578972585798e+00,7.212004466215837795e-03
2.820380656747665693e+00,7.127196473347918726e-03
2.817491271699472666e+00,7.037083517972497759e-03
